# {"t_start": 1702627841.0406806, "env_id": null} 
r,l,t
387820.0,807,42594.674438
351630.0,1023,42631.122139
405670.0,989,42666.699621
392065.0,970,42701.861534
356435.0,930,42736.125815
253545.0,715,42762.45823
442370.0,1180,42805.497862
407615.0,999,42842.519787
426175.0,1002,42878.370071
560890.0,1248,42922.805142
415910.0,1012,42959.63352
351730.0,924,42992.221343
268245.0,711,43017.497417
408115.0,952,43051.639395
268790.0,742,43078.126169
397340.0,908,43110.880308
394335.0,929,43143.746397
476535.0,1008,43180.465601
480745.0,973,43216.415374
408470.0,958,43251.262598
405445.0,996,43287.817638
388785.0,911,43321.291058
402640.0,995,43358.266937
346720.0,902,43391.506565
481095.0,1042,43430.055391
464510.0,993,43466.350702
455660.0,1101,43506.487063
425510.0,1026,43544.635808
429885.0,986,43580.190576
529350.0,1005,43617.383943
263630.0,707,43643.390399
529265.0,987,43679.969935
559240.0,10000,44037.87833
335995.0,933,44072.265919
515005.0,1050,44110.516289
266650.0,716,44136.695958
387265.0,923,44170.599
529320.0,998,44207.20877
423925.0,1080,44246.813905
418450.0,1017,44283.405169
339230.0,869,44314.529986
358830.0,933,44347.675767
403015.0,936,44380.981661
407105.0,903,44413.116486
342005.0,904,44445.400717
419940.0,999,44481.247864
411865.0,1004,44516.735419
409120.0,1031,44553.703611
354725.0,1058,44592.597607
345270.0,927,44626.853761
351195.0,1001,44663.892997
265815.0,720,44690.544449
411605.0,1061,44729.910563
408525.0,994,44766.262742
416770.0,1031,44804.115433
466085.0,987,44840.116451
357180.0,1025,44878.044379
413775.0,1019,44915.613795
552075.0,10000,45275.065835
350240.0,928,45309.348463
426610.0,1042,45347.135517
409395.0,1006,45384.163974
271515.0,718,45410.568732
405135.0,1009,45447.409172
271385.0,746,45474.707742
567635.0,1204,45521.451648
267890.0,716,45550.923023
378345.0,796,45584.044904
