# {"t_start": 1702673770.5580146, "env_id": null} 
r,l,t
321065.0,951,16535.832536
327435.0,971,16571.971507
232905.0,773,16600.248728
254680.0,950,16635.032805
314860.0,1106,16674.982991
371400.0,1168,16717.618227
245620.0,877,16749.962727
366345.0,1059,16788.353275
372470.0,972,16824.00492
242450.0,881,16856.01845
233985.0,850,16886.746782
333500.0,883,16918.985154
310815.0,877,16951.031384
320680.0,922,16984.498474
343530.0,1112,17025.041075
242325.0,782,17054.029216
256580.0,792,17083.24457
219930.0,956,17117.401395
406940.0,1022,17154.447443
229605.0,728,17181.015229
433870.0,1076,17220.604238
240940.0,1006,17257.702697
251140.0,890,17290.047442
325125.0,1055,17328.504573
341135.0,1041,17366.25285
225620.0,777,17394.640082
235480.0,972,17429.621061
243005.0,645,17453.452823
320055.0,936,17487.083322
238310.0,985,17523.209358
225620.0,766,17551.061237
244450.0,781,17579.441864
225140.0,900,17612.178063
325875.0,1037,17650.056021
242915.0,793,17678.821853
338835.0,1068,17717.721431
240720.0,692,17742.902731
236890.0,653,17767.159206
328900.0,831,17797.358
242675.0,656,17821.890625
237955.0,822,17851.720383
242955.0,673,17876.093602
249755.0,844,17907.833929
260330.0,803,17937.676331
225700.0,674,17962.47273
385070.0,976,17997.857778
245000.0,884,18030.502859
251465.0,680,18055.127352
236195.0,749,18082.222129
238500.0,827,18112.395092
239505.0,702,18138.272773
241685.0,890,18170.683957
320655.0,939,18205.095591
243755.0,831,18235.374468
212190.0,727,18262.425184
323060.0,897,18294.738681
232700.0,728,18321.569636
375270.0,1219,18365.448415
288350.0,850,18396.29986
235360.0,877,18428.087255
237580.0,722,18454.538601
324790.0,947,18488.893395
270490.0,910,18521.918671
338680.0,992,18557.977396
249360.0,773,18586.031308
227565.0,1009,18622.602395
208670.0,739,18649.477929
253195.0,878,18681.551576
247580.0,781,18710.234102
216240.0,816,18740.241649
233105.0,688,18765.423044
226810.0,741,18792.298989
239950.0,753,18819.727035
247580.0,867,18852.092971
275495.0,773,18879.857141
234475.0,776,18908.472324
247035.0,994,18944.272225
321415.0,958,18979.651404
263765.0,946,19014.041643
233915.0,781,19042.364186
225370.0,707,19068.124421
236540.0,811,19097.871153
323695.0,984,19133.532221
371075.0,1098,19173.722173
340350.0,1103,19214.164228
227705.0,686,19239.173451
236480.0,835,19270.006498
295015.0,720,19296.082543
221790.0,720,19322.100696
340250.0,995,19358.080706
243610.0,861,19389.300922
246185.0,869,19421.234928
230975.0,773,19449.316606
241275.0,854,19480.481923
418190.0,1148,19522.11273
257560.0,951,19556.556599
244110.0,878,19589.323191
341985.0,1041,19627.228796
310635.0,875,19659.314788
223880.0,714,19685.319589
255685.0,827,19715.969862
361050.0,955,19750.616788
244670.0,911,19783.743651
227170.0,793,19812.154753
232230.0,799,19841.840987
340845.0,1138,19882.856055
286785.0,654,19906.901988
235435.0,796,19935.950026
248340.0,842,19967.213951
231380.0,731,19993.868567
242555.0,802,20023.306313
289690.0,822,20052.868258
329885.0,1018,20090.092808
231875.0,853,20120.829275
315460.0,1004,20157.691536
243715.0,828,20188.078921
230890.0,781,20216.876695
259990.0,846,20247.618182
285755.0,796,20276.789456
235485.0,829,20306.869758
225215.0,748,20334.148733
248255.0,803,20363.681655
222850.0,746,20391.262538
238955.0,784,20420.505784
426580.0,1276,20466.357155
228860.0,807,20495.555385
340035.0,1055,20534.351481
236885.0,804,20563.714945
312955.0,879,20596.010972
231280.0,865,20627.665955
314160.0,923,20660.981346
333020.0,970,20696.194832
306635.0,747,20723.665739
314960.0,896,20756.1442
232285.0,728,20782.688493
252855.0,985,20818.436729
286840.0,830,20848.552987
223880.0,700,20874.101609
229535.0,730,20900.554862
351095.0,959,20935.428902
329560.0,960,20970.944893
228425.0,790,20999.30747
329735.0,959,21034.061745
241295.0,917,21067.303158
236720.0,843,21098.532802
283860.0,736,21125.059708
367895.0,919,21158.727501
253830.0,740,21185.072544
228070.0,875,21216.704917
230975.0,717,21243.471965
231080.0,680,21268.273687
226450.0,657,21292.311167
338675.0,1082,21334.540379
284420.0,739,21361.453718
327995.0,878,21393.192944
231285.0,915,21426.866678
327095.0,1062,21465.209111
380455.0,1143,21506.865916
253790.0,959,21542.306163
246990.0,687,21567.080785
229325.0,798,21596.532002
232210.0,756,21623.011263
244860.0,724,21649.613477
249465.0,752,21677.687681
387055.0,1034,21716.199799
237970.0,773,21743.818726
235320.0,810,21773.570167
240325.0,804,21803.3877
222535.0,773,21831.628329
315455.0,811,21861.463558
329370.0,1077,21900.298498
275650.0,905,21933.333146
379350.0,1020,21970.82519
240375.0,847,22001.369317
229740.0,846,22032.297692
343010.0,945,22066.374898
232955.0,813,22096.010546
252955.0,789,22124.836225
