eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
5736.545454545455,105245.46149254545,83,0.0060503474,0.2685547,4.603533,-0.0064449282,27.826584,0.17698770761489868,142,18176,837.6902815549984,72704
5736.545454545455,105245.46149254545,84,0.0019796323,0.10839844,4.6188993,-0.0019914133,23.184408,-0.23748350143432617,143,18304,843.7407266579976,73216
5736.545454545455,105245.46149254545,78,0.00057819387,0.0107421875,4.5884805,-0.004505478,22.182684,0.15151435136795044,144,18432,850.2869905460102,73728
5736.545454545455,105245.46149254545,83,0.0005090279,0.0126953125,4.644407,-0.0062154178,28.451214,0.05061221122741699,145,18560,856.4089256290026,74240
5753.0,86556.68571475001,83,0.0005704366,0.015136719,4.678957,-0.0029760888,33.924847,0.011565923690795898,146,18688,862.5672258999984,74752
5753.0,86556.68571475001,82,0.000114210394,0.0,4.632664,-0.002001444,23.666924,-0.0493927001953125,147,18816,868.7645825650106,75264
5753.0,86556.68571475001,83,0.0029590935,0.171875,4.6397104,-0.012607511,35.497955,0.10229963064193726,148,18944,874.8639968470088,75776
5753.0,86556.68571475001,85,0.0015125248,0.09082031,4.604874,-0.0033332405,28.047518,-0.2579764127731323,149,19072,880.8858387810033,76288
5753.0,86556.68571475001,83,0.0011403455,0.057128906,4.603201,-0.009072497,30.881556,0.08075553178787231,150,19200,887.0117502960056,76800
5753.0,86556.68571475001,82,0.0010193156,0.03515625,4.595419,-0.005699534,27.121662,-0.11616599559783936,151,19328,893.1825483840075,77312
5753.0,86556.68571475001,81,0.000635716,0.0063476562,4.5866256,0.0013417462,27.143122,-0.23324263095855713,152,19456,899.464499713009,77824
5753.0,86556.68571475001,83,0.002901773,0.16796875,4.6410475,-0.009523783,31.43163,0.0395510196685791,153,19584,905.5975789799995,78336
5753.0,86556.68571475001,76,0.0010191827,0.056640625,4.6420627,-0.0044077393,23.270315,-0.03872787952423096,154,19712,912.3032483569987,78848
5753.0,86556.68571475001,82,0.0019387412,0.12109375,4.635477,-0.011452352,30.909035,-0.23522734642028809,155,19840,918.5054158209969,79360
5753.0,86556.68571475001,82,0.002380429,0.16699219,4.6924496,-0.0037030156,22.51186,0.02385568618774414,156,19968,924.6958030840033,79872
5753.0,86556.68571475001,82,0.009784196,0.30273438,4.662296,-0.008605774,34.683273,-0.014357328414916992,157,20096,930.8714360140002,80384
5753.0,86556.68571475001,82,0.005692547,0.17333984,4.673729,-0.0012457244,37.361595,0.17533499002456665,158,20224,937.0842609690008,80896
5753.0,86556.68571475001,85,0.0006165523,0.024414062,4.6967783,-0.002705733,32.157932,-0.03998148441314697,159,20352,943.0816922670056,81408
5753.0,86556.68571475001,82,0.0002547087,0.0,4.6790733,-0.0016387922,21.695261,-0.12006711959838867,160,20480,949.322899990002,81920
5753.0,86556.68571475001,82,0.0012395965,0.059570312,4.6999044,-0.007351442,29.051003,0.015194356441497803,161,20608,955.5118884460098,82432
5753.0,86556.68571475001,82,0.0008520391,0.049316406,4.697353,-0.0039834054,29.09967,-0.15691018104553223,162,20736,961.7245577300055,82944
5753.0,86556.68571475001,82,0.000948961,0.05517578,4.6967196,-0.008234071,29.838737,-0.029663443565368652,163,20864,967.9380191460077,83456
5753.0,86556.68571475001,77,0.007833198,0.3125,4.697357,-0.0100523885,31.749195,-0.09119021892547607,164,20992,974.5152078890096,83968
5753.0,86556.68571475001,82,0.0021605913,0.12646484,4.7298164,-0.006386895,35.46342,0.05378776788711548,165,21120,980.7072995420021,84480
5753.0,86556.68571475001,83,0.00805442,0.33740234,4.7552238,-0.011067939,31.561436,0.01689159870147705,166,21248,986.820020567,84992
5753.0,86556.68571475001,84,0.005251702,0.2758789,4.7299166,0.00297368,36.371284,0.006274104118347168,167,21376,992.8829077940027,85504
5734.153846153846,88047.1688786923,85,0.00051737035,0.019042969,4.7198043,-0.00096897385,41.537212,0.03852832317352295,168,21504,998.8870760550053,86016
5734.153846153846,88047.1688786923,84,0.0022588947,0.12939453,4.744626,-0.01394772,38.435184,-0.057451725006103516,169,21632,1004.9770968619996,86528
5734.153846153846,88047.1688786923,84,0.0029175961,0.1850586,4.7264934,-0.013643328,33.211754,0.046987175941467285,170,21760,1011.0502831159974,87040
5734.153846153846,88047.1688786923,83,0.0012149508,0.056152344,4.720462,-0.0055860854,38.64619,0.1456570029258728,171,21888,1017.203851667,87552
5706.071428571428,101177.24304357143,81,0.00053847145,0.016601562,4.7250385,-0.00081856764,50.67974,0.02523338794708252,172,22016,1023.4728765960026,88064
5706.071428571428,101177.24304357143,80,0.0014137115,0.07763672,4.7414756,-0.011897667,34.10921,0.06443542242050171,173,22144,1029.8389638930093,88576
5706.071428571428,101177.24304357143,75,0.005575751,0.2919922,4.7257385,-0.014926166,36.009586,0.05023932456970215,174,22272,1036.5922870119975,89088
5706.071428571428,101177.24304357143,83,0.001947169,0.12109375,4.727411,-0.009718444,27.985487,-0.028855204582214355,175,22400,1042.7071357870009,89600
5706.071428571428,101177.24304357143,83,0.0013340088,0.06933594,4.6945996,-0.0087582655,25.611616,-0.0065201520919799805,176,22528,1048.8305208520032,90112
5643.733333333334,103156.06245026666,81,0.00035159913,0.0014648438,4.7115555,-0.00091109955,44.688473,-0.0004488229751586914,177,22656,1055.0974384180008,90624
5643.733333333334,103156.06245026666,83,0.0021033292,0.12841797,4.7266583,-0.013063402,30.453571,0.04836916923522949,178,22784,1061.2563363840018,91136
5643.733333333334,103156.06245026666,83,0.0035723413,0.22021484,4.7399187,-0.013919796,34.875214,0.09641003608703613,179,22912,1067.4096121990005,91648
5643.733333333334,103156.06245026666,82,0.0014730794,0.072265625,4.7086415,-0.0043807477,17.633,0.07431668043136597,180,23040,1073.6470167350053,92160
5643.733333333334,103156.06245026666,82,0.00025933833,0.0,4.707814,-0.0033676818,25.697632,0.019262731075286865,181,23168,1079.8231839729997,92672
5572.875,91774.57988856251,83,0.00042694987,0.011230469,4.703748,-0.0022695328,49.221615,0.007136404514312744,182,23296,1085.978467991008,93184
5572.875,91774.57988856251,85,0.0005296726,0.020996094,4.717225,-0.00592559,33.459805,-0.05878043174743652,183,23424,1091.9883148310037,93696
5572.875,91774.57988856251,76,0.0013272694,0.055664062,4.6786895,-0.0022731249,24.38483,0.15568238496780396,184,23552,1098.7065646030096,94208
5572.875,91774.57988856251,82,0.00060642906,0.025390625,4.7452464,-0.0049162973,24.214575,0.07021850347518921,185,23680,1104.8804853059992,94720
5572.875,91774.57988856251,81,0.01991747,0.4267578,4.6963816,-0.008901923,27.7506,0.20269262790679932,186,23808,1111.1525722649967,95232
5572.875,91774.57988856251,83,0.004132664,0.22998047,4.736597,-0.006028655,24.577318,0.09521657228469849,187,23936,1117.2839957000106,95744
5572.875,91774.57988856251,84,0.005039275,0.26660156,4.700657,-0.014554722,28.946825,0.1286327838897705,188,24064,1123.3412403469993,96256
5572.875,91774.57988856251,82,0.0014538597,0.09277344,4.7014756,-0.0061120726,24.386742,0.014738202095031738,189,24192,1129.5530796560051,96768
5572.875,91774.57988856251,85,0.0013328565,0.07519531,4.6792135,-0.0069524054,32.904266,0.04253530502319336,190,24320,1135.5407246039977,97280
5572.875,91774.57988856251,82,0.0005855651,0.012207031,4.679528,-0.0045793797,27.964598,-0.0269162654876709,191,24448,1141.7549970730033,97792
5572.875,91774.57988856251,82,0.003369768,0.20019531,4.6898236,-0.015502174,28.656301,0.0076670050621032715,192,24576,1147.9946764729975,98304
