eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
nan,nan,77,0.001718178,0.106933594,5.8279467,-0.008627265,4.0710726,0.0016081929206848145,31,3968,198.49921972399898,15872
nan,nan,71,0.0017986577,0.10253906,5.7943115,-0.012666243,3.9319453,0.00032901763916015625,32,4096,205.66655425600038,16384
nan,nan,72,0.001805754,0.080078125,5.7473264,-0.013067465,7.9986944,0.0027081966400146484,33,4224,212.74795959200128,16896
nan,nan,87,0.0023951717,0.14697266,5.719319,-0.012995602,7.4204826,0.0036445260047912598,34,4352,218.63264324400006,17408
nan,nan,89,0.0009022851,0.022949219,5.7107573,-0.008271032,6.674743,-0.0022469758987426758,35,4480,224.35900259100163,17920
nan,nan,89,0.00056309486,0.012207031,5.731977,-0.008472023,8.083481,-0.0009448528289794922,36,4608,230.05948689300203,18432
nan,nan,83,0.00079157687,0.026367188,5.73426,-0.008702481,4.9215856,0.0034824609756469727,37,4736,236.1955010040001,18944
nan,nan,90,0.0005941948,0.0146484375,5.72615,-0.007617519,4.2034593,0.005475640296936035,38,4864,241.87700215400037,19456
nan,nan,87,0.00049853884,0.011230469,5.726964,-0.0069952896,3.443413,0.006317615509033203,39,4992,247.7070659029996,19968
nan,nan,88,0.0005024989,0.0107421875,5.7235966,-0.005229992,4.159177,0.012575745582580566,40,5120,253.48956103800083,20480
nan,nan,92,0.0008663783,0.03564453,5.715951,-0.01014145,1.2912643,0.011523723602294922,41,5248,259.05090369699974,20992
5326.0,8149150.0,88,0.0008581524,0.03466797,5.695294,-0.006463176,4.4717407,0.013640284538269043,42,5376,264.8156447450019,21504
5411.0,8158675.0,92,0.001607561,0.072265625,5.6750727,-0.013792794,1.333361,-0.002154707908630371,43,5504,270.32312325599923,22016
5411.0,8158675.0,88,0.0021815547,0.09375,5.7321596,-0.011571275,1.505013,-0.0039789676666259766,44,5632,276.1258226030004,22528
5411.0,8158675.0,91,0.0011995968,0.063964844,5.7440066,-0.012712648,1.8346722,-0.0020329952239990234,45,5760,281.70753225000226,23040
5411.0,8158675.0,91,0.0015478287,0.088378906,5.749319,-0.012923343,0.17744671,0.0030614137649536133,46,5888,287.30248137799936,23552
5411.0,8158675.0,92,0.0011176305,0.0546875,5.7317557,-0.008805571,2.0805137,0.0026688575744628906,47,6016,292.82901290000154,24064
